"presence","fold","bio01","bio04","bio08","bio09","bio12","bio15","bio18","forest","shrub","grass","wetland","crop","urban"
0,1,17.9984743411928,78.8437447988904,22.1058252427184,7.44091539528433,981.603328710125,31.9847434119279,210.067961165049,0,0,0,0,0,1
1,1,4.95567010309278,59.9648067010309,-1.85193298969072,13.0476804123711,436.083762886598,59.694587628866,39.2615979381443,0,1,0,0,0,0
1,1,17.2102150537634,38.0697446236559,13.0552419354839,21.7497311827957,445.420698924731,93.9086021505376,12.4005376344086,0,1,0,0,0,0
0,2,4.48652631578947,121.226821052632,16.9361052631579,-12.0090526315789,430.284210526316,70.8578947368421,209.142105263158,0,0,1,0,0,0
0,1,8.37217496962333,84.6997326852977,17.0573511543135,-2.1,364.391251518834,58.771567436209,143,0,0,1,0,0,0
1,3,14.7043969849246,45.3770728643216,8.81683417085427,20.0654522613065,692.825376884422,90.1984924623116,11.9723618090452,0,0,0,0,0,1
0,1,21.8393393393393,52.2026276276276,26.307957957958,14.7870870870871,979.777777777778,79.0015015015015,401.98048048048,0,0,0,0,1,0
0,2,10.6194444444444,83.6958838383838,19.102904040404,-0.620959595959596,1043.26893939394,15,295.243686868687,1,0,0,0,0,0
0,3,10.6047204968944,94.6579875776397,20.3,-2.21590062111801,1024.57763975155,20,299.998757763975,0,0,0,0,0,1
0,3,10.3933904528764,90.2344063647491,9.49339045287638,22.3137086903305,442.476132190943,26.6621787025704,71.3365973072215,0,0,0,0,0,1
1,2,9.04194285714286,35.8845828571429,5.34102857142857,13.5070857142857,3134.048,52,316.212571428571,1,0,0,0,0,0
0,2,21.9,44.4069264705882,27.0158823529412,16.9311764705882,1321.29705882353,48.0808823529412,558.373529411765,0,0,0,1,0,0
0,2,19.3,62.6781534090909,12.3157670454545,19.9072443181818,1333.94034090909,23,395.247159090909,1,0,0,0,0,0
0,3,9.7931654676259,100.370191846523,22.2,-3.73836930455635,927.772182254196,29,302,0,0,0,0,0,1
1,2,9.16010752688172,50.9734086021505,3.48935483870968,15.7309677419355,2345.91720430108,61.2139784946236,170.997849462366,1,0,0,0,0,0
0,2,22.4,43.0121597633136,27.3235207100592,17.5538461538462,1209.76035502959,51,505.998520710059,0,0,0,1,0,0
0,2,22.3836283185841,43.2456784660767,27.3678466076696,17.5818584070796,1203.87610619469,50.2846607669617,507.676991150442,0,0,0,1,0,0
0,1,22.0983606557377,53.1142324888226,25.8107302533532,14.919523099851,847.809239940388,73.3502235469449,322.067064083457,0,0,0,0,1,0
0,3,10.4,82.3063504464286,0.477008928571429,20.3252232142857,264.633928571429,32.5223214285714,40,0,0,0,0,0,1
0,1,9.31275571600481,86.9341516245487,0.513116726835138,18.0074608904934,1212.51504211793,9,277.111913357401,1,0,0,0,0,0
1,3,7.47673830594185,63.5765107458913,-0.114917825537295,15.8485461441214,1024.12515802781,71.2958280657396,44.4285714285714,1,0,0,0,0,0
0,2,8.7125159642401,75.8480332056194,16.4283524904215,-1.50319284802043,1153.39208173691,11,311.518518518518,1,0,0,0,0,0
1,2,6.0417773237998,81.6092339121553,14.3744637385087,1.49959141981614,482.199182839632,25,138,0,0,0,0,1,0
0,3,5.61352549889135,90.0908647450111,9.90742793791575,3.40609756097561,829.624168514413,15,207.559866962306,1,0,0,0,0,0
0,1,9.6936754176611,86.1630787589499,0.973747016706444,18.2937947494033,1175.78162291169,10,261.315035799523,0,0,0,0,0,1
1,2,6.18217213114754,81.0336680327869,14.4765368852459,1.65727459016393,478.410860655738,25.905737704918,138,0,0,0,0,0,1
1,1,13.0742346938776,29.0452168367347,9.56135204081633,16.4797193877551,755.544642857143,86.1913265306122,15.468112244898,1,0,0,0,0,0
0,3,7.35567010309278,99.7305154639175,18.5706758304696,-4.76071019473081,968.175257731959,17,282.119129438717,1,0,0,0,0,0
0,3,10.442320441989,83.6815138121547,0.3,20.5125966850829,294.890607734807,36.3138121546961,40,0,0,0,0,1,0
0,3,10.4,83.2281132075472,0.4,20.5,312.89012208657,37.2475027746948,41,0,0,0,0,0,1
0,3,10.4446051167964,82.3339377085651,0.500889877641824,20.4010011123471,263.918798665184,32.7563959955506,40,0,0,0,0,1,0
0,3,-4.05231591448931,147.75703087886,14.3589667458432,-12.3010688836105,311.947743467933,50.2036817102138,139.067695961995,1,0,0,0,0,0
0,1,12.153670886076,86.0306329113924,22.353670886076,0.877088607594937,1090.40506329114,11,302.767088607595,0,0,0,0,0,1
0,2,21.1146005509642,76.2665151515152,30.5252066115702,24.4871900826446,256.932506887052,44.4628099173554,73.9338842975207,0,0,0,0,0,1
1,1,22.0258594917788,50.2415396113602,25.4113602391629,15.1618834080717,619.843049327354,72.6427503736921,219.727952167414,0,0,0,0,0,1
0,3,18.846178343949,25.0585031847134,20.2988853503185,18.8,705.570063694267,99.0031847133758,168.43152866242,0,0,0,0,1,0
1,2,18.2,45.7566759388039,13.4,21.8,255.495132127955,66.1808066759388,25.4645340751043,0,0,0,1,0,0
0,1,18.1,67.6441384180791,10.6,23.000988700565,1499.5593220339,20,356.088983050847,0,0,0,1,0,0
0,1,8.80627962085308,109.304514218009,20.1150473933649,-6.29964454976303,836.063981042654,50,334.063981042654,0,0,0,0,0,1
1,2,15.0786600496278,63.6874441687345,8.09937965260546,23.4699751861042,1196.20099255583,81.3697270471464,23.1104218362283,1,0,0,0,0,0
0,3,10.3796440489433,82.978765294772,0.4,20.4764182424917,311.963292547275,36.9187986651835,41.5906562847609,0,0,0,0,0,1
1,1,12.9140077821012,28.5663813229572,9.51037613488975,16.1687418936446,765.920881971466,85.3398184176394,15.3929961089494,1,0,0,0,0,0
1,2,8.90796703296703,59.8691208791209,2.58379120879121,16.4443681318681,746.54532967033,83.4450549450549,44.3804945054945,1,0,0,0,0,0
0,1,14.0475961538462,18.7206730769231,15.5121794871795,11.3557692307692,886.94391025641,89.224358974359,254.919871794872,0,0,0,0,1,0
0,3,10.4695459579181,83.8918161683278,0.289700996677741,20.5589147286822,292.764119601329,36.4983388704319,40,0,0,0,0,1,0
1,3,10.8,91.4097270471464,9.8,22.9858560794045,408.255583126551,27.1153846153846,70,0,0,0,0,0,1
0,2,4.76544502617801,120.926701570681,17.1980104712042,-11.6706806282723,442.906806282723,67.2041884816754,211.485863874346,0,0,0,0,1,0
0,2,-7.54536243180047,141.325689789556,9.45463756819953,-25.1,412,45,156,0,0,0,1,0,0
0,1,20.0987138263666,16.250884244373,19.888424437299,20.9400321543408,1505.72829581994,102.627009646302,357.554662379421,1,0,0,0,0,0
0,1,3.98734873487349,111.024796479648,16.1797579757976,-11.3126512651265,816.512651265126,44.3872387238724,308.623762376238,1,0,0,0,0,0
1,3,10.9,91.559786163522,9.86905660377358,23.0431446540881,416.500628930818,27.6779874213836,70.9534591194969,0,0,0,0,0,0
0,1,-3.46,130.070252365931,13.0565299684543,-10.4046687697161,294.273186119874,80,171,1,0,0,0,0,0
1,3,13.9222784810127,40.0076455696203,8.88050632911392,18.5313924050633,845.532911392405,89.6949367088607,16,0,0,0,0,0,1
1,2,8.29643255295429,37.729375696767,6.53634336677815,12.9680044593088,2622.55518394649,41.2798216276477,386.503901895206,0,1,0,0,0,0
0,1,-3.3878002528445,129.954007585335,13.0687737041719,-10.3537926675095,295.140328697851,80.007585335019,171.523388116308,1,0,0,0,0,0
1,2,9.49924731182796,51.7259247311828,3.75784946236559,16.1323655913979,2345.44408602151,61.636559139785,168.959139784946,1,0,0,0,0,0
1,1,9.87208588957055,53.0558384458078,3.8579754601227,16.7853783231084,1296.08895705521,52.0858895705521,133.328220858896,1,0,0,0,0,0
0,1,0.557511961722488,82.3848516746411,9.2756937799043,-4.40545454545455,586.2,25.1885167464115,193.38947368421,1,0,0,0,0,0
0,2,5.63297413793104,93.6477262931035,-3.44148706896552,13.5029094827586,1142.22306034483,12.1303879310345,265.739224137931,0,0,0,0,0,1
0,2,21.9428989751098,45.5008491947291,27.2428989751098,16.8185944363104,1244.68521229868,48.484626647145,525.685212298682,0,0,0,0,0,1
0,3,8.68024316109423,63.2181053698075,1.42310030395137,16.8739614994934,1626.82978723404,63.0607902735562,122.103343465046,0,0,0,0,0,0
0,1,9.4,86.9845389221557,0.6,18.1479041916168,1193.15808383234,9,271.837125748503,0,0,0,1,0,0
1,1,14.7550318471338,40.516203821656,9.62305732484077,19.6965605095541,577.231847133758,90.6458598726115,10.1643312101911,0,0,0,0,0,1
1,3,15.2269028871391,66.8161154855643,8.30669291338583,24.0372703412073,308.169291338583,81,10.5183727034121,0,1,0,0,0,0
0,2,9.6,107.211748502994,20.7,-5.07437125748503,834.94131736527,46,320.081437125749,0,0,0,0,0,1
0,1,9.41617122473246,87.2398929845422,0.524851367419738,18.128418549346,1201.77883472057,9,275.84661117717,0,0,0,0,0,1
0,1,17.2798397863818,50.9838451268358,11.9696929238985,23.7985313751669,310.791722296395,83.9025367156209,19,0,0,0,0,0,1
1,1,9.28518896833504,41.890633299285,4.61266598569969,14.6567926455567,915.531154239019,65.8304392236977,74.0898876404494,1,0,0,0,0,0
0,2,12.611875,82.1483,22.4,1.9,1096.9775,12,308,0,0,0,0,1,0
0,2,1.36632124352332,59.256360103627,-5.01787564766839,6.60608808290155,446.44689119171,43.3134715025907,68.7525906735751,0,1,0,0,0,0
0,3,3.73533260632497,108.895223555071,15.8758996728462,-9.4196292257361,840.057797164667,37.0239912758997,298,0,0,0,1,0,0
0,1,9.7,87.2030471584039,0.8,18.4792019347038,1152.02055622733,9.48367593712213,260.684401451028,0,0,0,1,0,0
0,1,13.0349104859335,85.0975447570332,23.8343989769821,1.8349104859335,1049.93094629156,12,299.580562659847,0,0,0,0,0,1
0,2,15.9532695374801,20.6995853269537,17.7736842105263,12.9948963317384,751.395534290271,93.5502392344497,213.561403508772,0,0,0,0,0,1
1,1,13.5931937172775,33.501387434555,9.46282722513089,17.5596858638743,684.706806282723,86.7853403141361,13.488219895288,0,0,0,0,0,1
0,3,9.80166468489893,99.5077764565993,22.1689655172414,-3.53281807372176,920.242568370987,28,300.017835909631,0,0,0,0,0,1
0,2,22.1,45.0729749631811,27.3,17.0032400589102,1232.22238586156,49,518.979381443299,0,0,0,0,0,1
1,3,10.9,91.8084282178218,9.85730198019802,23.0707920792079,406.460396039604,27.8267326732673,71,0,0,0,1,0,0
1,1,12.6171319796954,33.4303680203046,8.9002538071066,16.6677664974619,898.843908629442,85.4111675126904,17.3616751269036,1,0,0,0,0,0
1,1,13.835761589404,35.9703443708609,9.41086092715232,18.1577483443709,682.908609271523,87.6701986754967,13.4185430463576,1,0,0,0,0,0
1,1,8.69516339869281,59.1783790849673,2.43307189542484,16.6283660130719,1046.54117647059,79.7111111111111,34.9202614379085,1,0,0,0,0,0
1,3,10.3310432569975,90.0032697201018,9.38282442748092,22.157251908397,445.081424936387,26.8320610687023,71.6246819338423,0,0,0,0,0,1
0,1,12.436523929471,85.489798488665,21.1046599496222,1.12329974811083,1082.86020151134,11,297.915617128463,0,0,0,0,0,1
0,3,10.3765486725664,83.2676880530973,0.3,20.4,310.128318584071,38.0597345132743,41,0,0,0,0,1,0
0,1,15.501832460733,89.9791884816754,20.4405759162304,3.60183246073298,704.312827225131,47.2094240837696,222.185863874346,0,0,1,0,0,0
1,1,15.8674902470741,67.7220936280884,8.85461638491547,24.6674902470741,533.468140442133,81.7932379713914,6.20676202860858,0,1,0,0,0,0
1,3,10.4952328159645,83.8045454545454,0.673614190687361,20.9372505543237,347.719512195122,40.4988913525499,43.350332594235,0,1,0,0,0,0
1,2,12.3968314321927,40.7283523447402,7.8936628643853,17.6089987325729,1582.5247148289,82.7553865652725,45.7604562737643,1,0,0,0,0,0
0,1,-0.485696202531646,72.6532025316456,-2.6653164556962,0.491898734177215,710.743037974684,16.2303797468354,187.473417721519,1,0,0,0,0,0
0,3,9.77536057692308,99.3524399038462,22.0854567307692,-3.59495192307692,919.728365384616,28,300.581730769231,0,0,0,0,0,1
0,3,6.72962112514352,92.4220436280138,18.2948335246843,-4.45281285878301,1147.42594718714,7.32606199770379,304.671641791045,1,0,0,0,0,0
1,3,15.0704697986577,67.4808993288591,8.12335570469799,24.0079194630872,491.195973154362,81.2456375838926,10.9181208053691,0,1,0,0,0,0
0,3,7.67078239608802,89.1897432762836,18.7232273838631,-3.22921760391198,1138.41075794621,16.4352078239609,337.68337408313,1,0,0,0,0,0
0,3,-7.51674418604651,141.029937984496,9.42658914728682,-25.0844186046512,419,43,156,1,0,0,0,0,0
0,1,14.8,76.9544866385373,23.8,14.2511954992968,256.617440225035,72,120,0,1,0,0,0,0
0,2,8.8818831942789,95.8918831942789,20.7052443384982,-2.63909415971395,822.038140643623,20,247,0,0,0,0,1,0
1,3,14.1,37.043530927835,9.47693298969072,18.35,670.35824742268,85.9935567010309,12.4987113402062,0,0,0,0,0,1
0,2,10.2003831417625,76.9233461047254,18.0375478927203,-0.100510855683269,994.27969348659,12.5134099616858,277.182630906769,1,0,0,0,0,0
1,2,7.1,81.9918933054393,11.3138075313808,2.68933054393305,344.006276150628,29.9560669456067,100.912133891213,0,0,0,0,1,0
0,1,25.5589285714286,14.8667207792208,26.3589285714286,25.4844155844156,2233.35876623377,73.2516233766234,519.850649350649,1,0,0,0,0,0
0,1,21.6513157894737,46.9677339181287,27.1513157894737,16.3419590643275,1247.68274853801,46,522.976608187135,0,0,0,0,0,1
1,1,12.295,64.2147894736842,5.57552631578947,20.8197368421053,835.239473684211,82.0328947368421,23.8947368421053,1,0,0,0,0,0
0,1,22.3,42.9917967599411,27.2727540500736,17.6229749631812,1358.38586156112,63,653.826215022091,0,0,0,0,0,1
0,1,8.06059225512529,109.900284738041,19.4138952164009,-7.08394077448747,870.742596810934,47,337.703872437358,0,0,0,1,0,0
0,1,22.4272727272727,54.500476900149,26.0970193740686,16.529955290611,693.403874813711,66.849478390462,246.44262295082,0,0,0,0,1,0
1,2,5.99857433808554,81.5116395112016,14.3266802443992,1.41761710794297,504.93482688391,23.9857433808554,141.487780040733,0,0,0,0,1,0
0,1,17.5,70.602286115007,9.7,22.7709677419355,1387.4095371669,21,312,0,0,0,1,0,0
0,3,6.4678531701891,107.174060066741,18.4185761957731,-6.7,971.797552836485,13.2046718576196,275.002224694105,0,0,0,0,0,1
0,1,-4.03044017358958,115.505616862988,11.0209547427154,-11.1856788592684,397.911965282083,66.160570365778,206.233106013639,0,1,0,0,0,0
0,1,21.7026239067055,46.8960349854227,27.2026239067055,16.4397959183673,1246.65597667639,46,523.258017492711,0,0,0,0,0,1
0,3,-7.68651162790698,141.353333333333,9.38100775193798,-25.3,415.556589147287,44,155.577519379845,0,0,0,0,0,0
0,3,19.6045774647887,60.6792605633803,26.7816901408451,15.9651408450704,1547.39788732394,28.6021126760563,542.859154929577,0,0,0,0,0,1
0,3,10.4817477876106,83.1301216814159,0.611504424778761,20.6817477876106,314.402654867257,36.075221238938,42.2577433628319,0,0,0,0,0,1
1,1,14.1564102564103,51.3626538461538,8.2801282051282,20.7958974358974,656.532051282051,85.7294871794872,14.975641025641,1,0,0,0,0,0
1,2,16.7025956284153,56.7031010928962,10.6829234972678,24.0510928961749,443.245901639344,79.629781420765,25.0095628415301,0,0,0,0,0,1
0,3,14.7151282051282,76.3586153846154,24.3,10.4651282051282,1198.14358974359,16.9653846153846,367.930769230769,0,0,0,0,1,0
0,3,-5.90433558558559,150.836385135135,10.3943130630631,-15.3690315315315,336.340653153153,54.0489864864865,149.048986486486,1,0,0,0,0,0
0,2,6.40112820512821,79.7622461538461,14.2811282051282,1.95425641025641,485.662564102564,25.0953846153846,139.134358974359,0,0,0,0,1,0
0,1,22.4340476190476,44.0895476190476,27.5,17.6157142857143,1288.25,59.8166666666667,595.7,0,0,0,1,0,0
1,3,13.7702099737533,30.6707086614173,10.2262467191601,17.1905511811024,951.405511811024,88.5892388451444,16.4803149606299,0,1,0,0,0,0
0,1,5.24555785123967,110.425547520661,16.5455578512397,-9.66580578512397,299.543388429752,65.4586776859504,132,0,0,0,1,0,0
0,1,8.74739336492891,109.503874407583,20.0710900473934,-6.35402843601896,838.437203791469,49.5473933649289,335.292654028436,0,0,0,0,1,0
0,1,5.21641791044776,114.685895522388,16.9392324093817,-10.167697228145,422.102345415778,64,192.040511727079,0,0,1,0,0,0
1,3,10.4274327122153,48.3211594202899,4.90797101449275,16.7756728778468,1264.48136645963,48.952380952381,133.808488612836,0,0,0,0,0,1
0,2,19.3,62.4132142857143,18.5597142857143,19.9482857142857,1335.64285714286,23,396.425714285714,1,0,0,0,0,0
0,2,5.63641304347826,93.8540760869565,-3.52652173913043,11.8546739130435,1142.75760869565,12.5467391304348,265.86847826087,0,0,0,0,0,1
0,3,7.71820330969267,92.6917257683215,17.1569739952719,-3.43569739952719,1125.18439716312,7,297.289598108747,1,0,0,0,0,0
0,3,3.52690677966102,105.152605932203,15.4040254237288,-4.37309322033898,985.902542372881,16,292.207627118644,0,0,0,0,0,1
0,1,12.7880102040816,84.8346045918367,23.5205357142857,1.62742346938776,1074.42091836735,11.9540816326531,301.69387755102,0,0,0,1,0,0
0,2,4.4,96.2059433962264,-4.90157232704403,-3.46488469601677,1108.07651991614,12.0765199161426,264,1,0,0,0,0,0
0,1,7.19882978723404,87.1903191489362,16.0758510638298,-3.96063829787234,304.058510638298,59,116,0,0,1,0,0,0
0,1,17.118836565097,71.521731301939,9.17229916897507,22.3722991689751,1426.13988919668,18,329.380886426593,1,0,0,0,0,0
0,3,9.70421753607103,82.8148168701443,-0.146947835738069,19.869589345172,373.948945615982,40.5982241953385,46.1442841287458,0,0,0,0,0,1
0,1,3.93131201764057,111.294674751929,16.1112458654906,-11.396802646086,819.332965821389,44.2998897464168,309.340683572216,1,0,0,0,0,0
0,1,7.8511892450879,77.4406825232678,-1.47642192347466,17.194519131334,652.35367114788,32.7683557394002,114.599793174767,1,0,0,0,0,0
0,1,19.0439632545932,84.6089501312336,10.3561679790026,22.8778215223097,125.133858267717,36.2257217847769,30.262467191601,0,0,0,0,0,1
1,1,9.70558659217877,45.1168994413408,4.70558659217877,15.6565642458101,944.762569832402,59.5740223463687,82.4944134078212,1,0,0,0,0,0
0,3,10.5189789123196,83.5368146503885,0.735183129855716,20.9189789123196,330.641509433962,37.9034406215316,43.1620421753607,0,0,0,0,0,1
1,3,10.9,91.6300122850123,9.89914004914005,23.0482800982801,422.702702702703,27.7567567567568,70.4938574938575,0,0,0,1,0,0
0,1,16.1416124837451,67.8293758127438,9.13797139141742,24.9305591677503,480.383615084525,81.4954486345904,5.00520156046814,0,0,1,0,0,0
0,1,9.80035971223022,85.7932853717026,1.11438848920863,18.3438848920863,1176.27817745803,10.8836930455636,257.829736211031,0,0,0,0,0,1
1,2,11.456121045392,62.5094360385144,4.88115543328748,19.7225584594223,696.463548830812,86.503438789546,31.7372764786795,1,0,0,0,0,0
0,2,18.1123268698061,44.6178531855956,13.4626038781163,23.4368421052632,276.765927977839,69.090027700831,25.1094182825485,0,0,0,0,0,1
0,1,-2.88725552050473,129.82723659306,13.5672555205047,-9.88429022082019,298.879495268139,80.4492113564669,173.965930599369,0,1,0,0,0,0
1,3,11.4527638190955,26.5607788944724,8.50213567839196,14.4562814070352,1526.8743718593,73,63.1520100502513,0,0,0,0,0,0
1,3,13.9695322376738,35.6300379266751,9.78634639696587,18.0604298356511,1028.09228824273,92.4222503160556,14.6788874841972,0,0,0,0,0,1
0,1,-1.63180076628352,74.1095530012771,-3.86360153256705,-0.655427841634738,766.363984674329,16,195.314176245211,0,1,0,0,0,0
1,2,17.8519444444444,47.3179861111111,12.91375,23.3254166666667,268.595833333333,73.8125,22,0,0,0,0,0,1
0,3,8.44207858048162,87.4621673003802,6.93599493029151,20.0974651457541,354.610899873257,17.7160963244613,72.851711026616,0,1,0,0,0,0
1,1,16.0705882352941,67.7857908496732,9.06392156862745,24.8819607843137,494.383006535948,82.3333333333333,5.23660130718954,0,0,1,0,0,0
0,3,10.3060066740823,83.201468298109,0.3,20.401446051168,304.805339265851,36.8008898776418,41,0,0,0,0,0,1
1,3,8.32525641025641,62.6176666666667,1.88910256410256,16.5664102564103,1283.16666666667,75.1538461538462,48.8794871794872,1,0,0,0,0,0
1,3,10.4995731056563,48.7355282817503,5.1162219850587,16.8408751334045,1072.83351120598,60.2283884738527,87.6093916755603,1,0,0,0,0,0
1,2,8.39187817258883,38.8955532994924,4.36020304568528,13.2730964467005,2361.62842639594,58.9015228426396,213.883248730964,1,0,0,0,0,0
0,2,9.9,97.382661097852,22.1072792362769,-1.7,840.27923627685,20,258.193317422434,0,0,0,0,0,1
1,1,7.46166134185304,83.6051650692226,11.3611288604899,-2.91767838125666,371.784877529287,57.2449414270501,127.015974440895,0,0,0,1,0,0
0,3,3.70287539936102,104.999350372737,15.5122470713525,-4.19712460063898,984.525026624068,15.6421725239617,290.790202342918,0,0,0,0,0,1
1,3,13.3973417721519,36.7348860759494,9.18139240506329,17.7392405063291,1019.59367088608,90.446835443038,17.7075949367089,1,0,0,0,0,0
1,3,5.31411648568608,68.3978874629812,-2.74254689042448,14.0390918065153,1099.40671273445,49.2744323790721,138.494570582428,1,0,0,0,0,0
1,2,17.2198887343533,50.6381502086231,11.9004172461752,23.6888734353269,315.948539638387,82.5855354659249,19.2962447844228,0,0,0,0,0,1
1,1,12.8263835263835,28.9536936936937,9.43191763191763,16.2444015444015,839.355212355212,87,16.6718146718147,1,0,0,0,0,0
1,1,17.0491957104558,51.7010053619303,11.613672922252,23.6840482573727,338.639410187668,83.5804289544236,19,0,0,0,0,0,1
0,2,-2.7,112.914026610644,10.9644957983193,-9.08662464985994,392.699579831933,41.7584033613445,157.285714285714,0,0,0,0,0,0
0,3,10.5097345132743,83.4108738938053,0.667588495575221,20.8349557522124,325.307522123894,37.2422566371682,43,0,0,0,0,0,1
0,2,5.7,93.6648099891423,-3.41357220412595,12.8778501628664,1135.20195439739,12.9326818675353,264.067318132465,0,0,0,0,0,1
1,2,18.0442148760331,43.9433884297521,13.4407713498623,21.4152892561983,266.249311294766,64.904958677686,27.8388429752066,0,0,0,1,0,0
1,3,15.3185385656292,39.5977672530447,11.0629228687415,20.223951285521,515.071718538566,95.3897158322057,8.87686062246279,0,1,0,0,0,0
0,2,6.3,80.4088536335721,14.5451381780962,1.80010235414534,478.553735926305,25.7645854657114,138,0,0,0,0,0,1
1,2,17.8945799457995,42.8168021680217,13.3773712737127,21.1218157181572,261.623306233062,63.0392953929539,28.2059620596206,0,0,0,1,0,0
0,2,17.8768918918919,43.6728108108108,13.2921621621622,21.2451351351351,248.881081081081,55.3054054054054,32.6067567567568,0,0,0,0,0,1
0,1,5.42443970117396,114.919445037353,17.1806830309498,-10.01462113127,418.427961579509,64.9039487726787,191.665955176094,0,0,1,0,0,0
0,1,5.20117521367521,114.796378205128,16.9622863247863,-10.2,422.494658119658,64,192,0,0,1,0,0,0
0,3,9.9,100.240775862069,22.3,-3.62795566502463,930.274630541872,28,301.448275862069,0,0,0,0,0,1
0,1,12.9157303370787,85.0377528089888,23.6876404494382,1.69013732833958,1059.03121098627,12,300.028714107366,0,0,0,0,0,1
0,3,17.6146374829001,80.3936662106703,21.9491108071135,6.81463748290014,870.794801641587,35,199.462380300958,0,0,1,0,0,0
0,1,-1.14045512010114,73.5758027812895,-3.33362831858407,-0.152465233881163,743.341340075854,16,191.389380530973,1,0,0,0,0,0
0,3,5.19977528089888,97.0890449438202,0.503707865168539,-6.54123595505618,1256.38764044944,10,325.061797752809,1,0,0,0,0,0
0,1,12.9126262626263,84.6662878787879,23.6271464646465,1.8050505050505,1056.52525252525,12,301.736111111111,0,0,0,0,0,1
1,3,14.4799450549451,40.2899862637363,10.1582417582418,19.4677197802198,607.673076923077,96.9258241758242,10.217032967033,1,0,0,0,0,0
1,3,13.6444159178434,49.3639152759949,7.69640564826701,19.9065468549422,1153.22593068036,90.6842105263158,21.6315789473684,0,0,1,0,0,0
0,2,22,45.7765,27.3,16.8,1248.4,48,531.010294117647,0,0,0,0,0,1
0,3,10.3640798226164,83.0719068736142,0.380709534368071,20.4640798226164,311.406873614191,37.5931263858093,41,0,0,0,0,0,1
0,3,10.3614617940199,83.3008748615725,0.315282392026578,20.4152823920266,313.201550387597,38.0044296788483,41,0,0,0,0,0,1
1,1,12.5834437086093,64.7148741721854,5.84185430463576,21.1972185430464,819.229139072847,82.1311258278146,21.5986754966887,1,0,0,0,0,0
0,3,-7.64569433669512,141.434352211016,9.39542280837859,-25.2832428238945,414.66563227308,44,155.395655546936,0,0,0,0,0,0
0,2,19.4876068376068,70.3987606837607,23.3650997150997,11.6025641025641,847.982905982906,31,183.068376068376,0,0,1,0,0,0
0,3,3.75060240963855,108.992070098576,15.9,-9.4,839.465498357065,37.3187294633078,298.844468784228,0,0,0,1,0,0
0,1,5.4471007121058,81.2981790437436,13.7963377416073,0.982909460834181,522.526958290946,24,141.585961342828,1,0,0,0,0,0
0,3,10.3588950276243,83.3123535911602,0.324198895027624,20.4411049723757,305.939226519337,37.0243093922652,41,0,0,0,0,1,0
0,2,9.41344537815126,107.063961584634,20.5014405762305,-5.18715486194478,867.787515006003,41.9975990396159,321.547418967587,1,0,0,0,0,0
1,2,8.99878542510122,36.6760425101215,5.08613360323887,13.57995951417,2755.09109311741,55.9058704453441,261.528340080972,1,0,0,0,0,0
0,2,21.6504385964912,46.9594152046784,27.1077485380117,16.3504385964912,1255.5,46,525.583333333333,0,0,0,0,0,1
0,1,2.09086161879896,82.1404177545692,-2.98929503916449,-2.3,502.530026109661,27.6283724978242,146.067014795474,1,0,0,0,0,0
1,1,16.1464285714286,67.8389030612245,9.14196428571429,24.9343112244898,479.813775510204,81.468112244898,5.00637755102041,0,0,1,0,0,0
0,1,-2.98492716909436,129.828923369221,13.4900569981001,-9.98492716909436,297.920202659911,80.5826472450918,173.217226092464,0,1,0,0,0,0
0,3,9.93225419664269,100.000611510791,22.3,-3.50059952038369,925.798561151079,28,300.195443645084,0,0,0,0,0,1
1,1,12.9349934469201,28.842621231979,9.50013106159895,16.28374836173,783.739187418087,85.9501965923984,16.4285714285714,1,0,0,0,0,0
1,3,16.8688343558282,70.3900981595092,8.32883435582822,26.0688343558282,1104.69202453988,78.4773006134969,33.3914110429448,0,0,0,0,0,1
1,3,10.4521594684385,83.1604761904762,0.485492801771872,20.6208194905869,317.910299003322,37.1029900332226,42.0509413067553,0,0,0,0,0,1
0,3,10.9,91.6220176544767,9.85195460277428,23.0519546027743,412.392181588903,27.8524590163934,70.1235813366961,0,0,0,1,0,0
1,3,10.51,90.4625189873418,9.62962025316456,22.4420253164557,429.682278481013,26.0139240506329,71,0,0,0,0,0,1
0,3,-4.96308328411105,146.055002953337,13.4049025398701,-13.2757826343768,303.420555227407,55.701122268163,144.084465445954,1,0,0,0,0,0
1,1,16.117328042328,67.8605423280423,9.11732804232804,24.9199735449735,490.477513227513,81.6521164021164,5.37830687830688,0,0,1,0,0,0
0,3,9.7,99.0455410225921,21.9960760998811,-3.6,920.302021403092,28,300.847800237812,0,0,0,0,0,1
0,3,10.9,94.3071215880894,20.6,-1.83759305210918,1025.99751861042,20.0086848635236,299.008684863524,0,0,0,0,1,0
0,2,23.1144130757801,39.3197325408618,27.6705794947994,18.8,1344.26151560178,66.2496285289747,627.711738484398,0,0,0,0,0,1
0,1,12.0969549330085,86.6737271619976,10.4216808769793,0.800852618757613,1101.66747868453,9.50426309378806,289.316686967113,0,0,0,0,0,1
0,3,10.4,83.4692128603104,0.3,20.4063192904656,293.584257206208,36,40.1773835920177,0,0,0,0,1,0
0,3,4.44066059225513,96.7193394077449,16.4047835990888,-7.3376993166287,1103.76651480638,14.375854214123,321.686788154898,1,0,0,0,0,0
1,3,13.7738853503185,36.7306751592357,9.0828025477707,17.9984713375796,908.318471337579,92.5592356687898,14.0866242038217,0,1,0,0,0,0
