system:index,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,presence,row_code,scientificName,year,.geo
00000000000000000145,179.9847434119279,122.0,34.14563106796117,7884.374479889043,349.6324549237171,0.24133148404993068,349.3911234396672,221.05825242718447,74.40915395284328,278.6907073509016,74.40915395284328,981.603328710125,143.0,50.0,31.98474341192788,339.0582524271845,171.86407766990294,210.0679611650486,171.86407766990294,0,326,Culex tarsalis,2021.94736842105,"{""type"":""Polygon"",""coordinates"":[[[-96.72534854800037,33.04554661881183],[-96.73171750079207,33.04379167817223],[-96.73560202887407,33.03921144781677],[-96.73548738391322,33.033592479746126],[-96.7314189391542,33.029126161993034],[-96.72498356224666,33.02755409078214],[-96.7186904918685,33.02948922485944],[-96.71499352051399,33.034177041322664],[-96.71533472620932,33.03978954707717],[-96.71958169742722,33.044137836686794],[-96.72534854800037,33.04554661881183]]]}"
00000000000000000146,103.98780487804879,144.04656319290467,37.0,8306.239467849226,325.46674057649665,-60.19179600886918,385.6585365853658,4.394678492239468,205.39467849223948,212.4667405764967,-2.6053215077605327,317.33924611973396,39.81263858093127,7.953436807095344,37.03436807095345,115.8470066518847,36.95343680709534,41.953436807095336,106.12860310421287,0,327,Culex tarsalis,2019.05128205128,"{""type"":""Polygon"",""coordinates"":[[[-116.29675330887125,43.66124823293146],[-116.30413289364864,43.65949321673295],[-116.30863353415388,43.65491286610524],[-116.30850035054983,43.64929390239502],[-116.30378640917861,43.6448277074771],[-116.29633044319972,43.64325570465365],[-116.28903933039163,43.6451907564111],[-116.28475574648861,43.64987845571839],[-116.2851507297198,43.655490974412565],[-116.2900713562483,43.659839388858344],[-116.29675330887125,43.66124823293146]]]}"
00000000000000000149,104.0,146.4173140954495,37.0,8322.811320754718,326.0,-62.0,388.0,4.0,205.0,212.78024417314094,-3.0,312.8901220865705,39.11875693673696,7.0,37.24750277469478,115.1087680355161,36.0,41.0,105.38068812430632,0,330,Culex tarsalis,2019.17948717949,"{""type"":""Polygon"",""coordinates"":[[[-116.35485093649658,43.694450699375416],[-116.36223460562078,43.69269568290135],[-116.36673773602337,43.68811533183506],[-116.36660447744197,43.68249636814077],[-116.36188792738862,43.67803017367078],[-116.35442783691622,43.6764581710967],[-116.34713269072859,43.67839322255396],[-116.34284673610635,43.683080921434026],[-116.34324193661428,43.68869344017537],[-116.34816528559753,43.69304185507638],[-116.35485093649658,43.694450699375416]]]}"
0000000000000000014b,159.30079999999998,174.00799999999998,69.336,2067.5263999999997,274.1744,25.4944,248.67999999999998,176.97599999999997,129.3296,180.47359999999998,129.3296,653.2511999999999,132.1344,5.0,89.53439999999999,373.0096,21.0,197.79359999999997,21.0,0,332,Culex tarsalis,2011.9945474373,"{""type"":""Polygon"",""coordinates"":[[[-99.09085260674182,19.367147118941304],[-99.0965115739365,19.36539225267758],[-99.09996328800092,19.360812140720505],[-99.0998616849198,19.35519316836864],[-99.09624670754597,19.350726729693868],[-99.09052828067355,19.34915459115589],[-99.08493632276719,19.351089806276324],[-99.08165145501091,19.3557777380688],[-99.08195490025386,19.36139023107406],[-99.08572863105519,19.365738397794196],[-99.09085260674182,19.367147118941304]]]}"
0000000000000000015e,44.99895397489539,131.30020920502093,27.0,12121.177824267783,283.455020920502,-196.95292887029288,480.40794979079504,169.45502092050205,-119.85355648535564,194.31276150627616,-119.85355648535564,430.01673640167354,88.00836820083683,7.0,70.99163179916317,211.0083682008368,25.0,209.00836820083683,25.0,0,351,Culex tarsalis,2020.69230769231,"{""type"":""Polygon"",""coordinates"":[[[-99.24854871549692,47.13895019462549],[-99.25639706294194,47.13719514776779],[-99.26118346661602,47.13261474834051],[-99.26104167340078,47.126995786402794],[-99.25602833331644,47.122529641324235],[-99.24809900444721,47.120957666247],[-99.2403449855042,47.12289268460546],[-99.23578931323081,47.12758033637721],[-99.23620922876786,47.13319286031831],[-99.24144230958996,47.13754132541593],[-99.24854871549692,47.13895019462549]]]}"
0000000000000000016a,238.96111975116636,134.38724727838255,52.368584758942454,4363.251944012441,356.5925349922239,102.92223950233281,253.6702954898911,282.32814930015553,192.96111975116636,287.8024883359253,178.96111975116636,902.4510108864695,186.94090202177293,15.42146189735614,71.63297045101088,409.3234836702954,59.402799377916004,363.5536547433903,67.36391912908242,0,363,Culex tarsalis,1987.0,"{""type"":""Polygon"",""coordinates"":[[[-99.14895023436716,23.741248788106397],[-99.15478253295552,23.739493899875782],[-99.1583399050437,23.734913752948817],[-99.1582351102408,23.729294781860283],[-99.15450942818171,23.7248283789007],[-99.14861598271521,23.72325626024883],[-99.14285287192001,23.725191451431943],[-99.1394673963903,23.729879349161166],[-99.13978005205435,23.73549184593316],[-99.14366931099703,23.739840048949496],[-99.14895023436716,23.741248788106397]]]}"
0000000000000000016c,155.01832460732984,137.00261780104714,34.0,8997.91884816754,352.82329842931944,-43.00785340314136,395.83115183246065,204.40575916230364,36.01832460732984,269.31675392670155,36.01832460732984,704.312827225131,115.0,20.00916230366492,47.20942408376962,265.18586387434556,74.95287958115185,222.18586387434553,74.95287958115185,0,365,Culex tarsalis,2020.60240963855,"{""type"":""Polygon"",""coordinates"":[[[-99.05764568119679,35.41934906461373],[-99.0641967595431,35.41759410889329],[-99.06819231785234,35.41301385453187],[-99.06807433309604,35.407394887330625],[-99.0638895634013,35.40292859409508],[-99.05727026481833,35.401356536534514],[-99.05079733598963,35.40329165418055],[-99.04699465135722,35.40797944725994],[-99.04734554938143,35.41359195559806],[-99.05171392051481,35.41794027012447],[-99.05764568119679,35.41934906461373]]]}"
0000000000000000016d,104.0,145.46681415929203,37.0,8322.601769911505,327.0,-61.28650442477878,388.2865044247788,4.0,205.5353982300885,212.7311946902655,-2.9723451327433628,316.16482300884957,39.82190265486726,7.0,37.85840707964603,116.6825221238938,36.0,41.0,106.68252212389382,0,366,Culex tarsalis,2019.03125,"{""type"":""Polygon"",""coordinates"":[[[-116.31334562389111,43.68614785321391],[-116.32072827099802,43.684392836808776],[-116.32523077835899,43.6798124858522],[-116.32509753853904,43.67419352215392],[-116.3203816412506,43.66972732757188],[-116.31292258284127,43.66815532493541],[-116.30562844591743,43.670090376467776],[-116.30134308451515,43.67477807545472],[-116.30173823065444,43.68039059418427],[-116.30666089840376,43.68473900897139],[-116.31334562389111,43.68614785321391]]]}"
00000000000000000176,103.06006674082315,147.0,37.0,8320.146829810903,325.15239154616245,-63.0,388.1523915461625,3.0,204.0144605116797,212.01446051167972,-4.0,304.805339265851,37.97107897664072,7.0,36.80088987764183,111.51167964404893,36.0,41.0,101.83426028921025,0,375,Culex tarsalis,2018.6935483871,"{""type"":""Polygon"",""coordinates"":[[[-116.4046457179604,43.67784946615344],[-116.41202734403642,43.67609444981719],[-116.41652922895706,43.671514098970256],[-116.41639600788044,43.665895135268],[-116.4116807627269,43.66142894057397],[-116.40422273538458,43.65985693787518],[-116.3969296067505,43.66179198948256],[-116.39264483799566,43.66647968857631],[-116.39303992981874,43.67209220729407],[-116.39796191699156,43.6764406219674],[-116.4046457179604,43.67784946615344]]]}"
00000000000000000178,104.0,146.25110619469027,37.0,8322.743362831858,326.0,-62.0,388.0,4.0,205.0,212.89933628318585,-3.0,309.8307522123894,38.902654867256636,7.0,37.733407079646014,113.61946902654867,36.0,41.0,103.71681415929204,0,377,Culex tarsalis,2018.14285714286,"{""type"":""Polygon"",""coordinates"":[[[-116.36314932355707,43.68614785321391],[-116.37053197066395,43.68439283680877],[-116.3750344780249,43.67981248585221],[-116.37490123820497,43.67419352215392],[-116.37018534091654,43.66972732757188],[-116.36272628250718,43.66815532493541],[-116.35543214558335,43.670090376467776],[-116.35114678418111,43.674778075454725],[-116.3515419303204,43.68039059418426],[-116.35646459806968,43.68473900897139],[-116.36314932355707,43.68614785321391]]]}"
00000000000000000180,104.42320441988952,148.0,37.0,8368.15138121547,328.1259668508288,-63.0,391.1259668508287,3.0,205.12596685082877,214.0,-3.588950276243094,294.8906077348066,36.1878453038674,7.0,36.31381215469613,107.37569060773481,35.462983425414365,40.0,98.7767955801105,0,385,Culex tarsalis,2018.84090909091,"{""type"":""Polygon"",""coordinates"":[[[-116.47934903790883,43.6861478532139],[-116.48673168501571,43.68439283680877],[-116.49123419237667,43.6798124858522],[-116.49110095255675,43.67419352215392],[-116.4863850552683,43.66972732757187],[-116.47892599685895,43.66815532493541],[-116.47163185993512,43.67009037646777],[-116.46734649853289,43.67477807545472],[-116.46774164467216,43.68039059418426],[-116.47266431242144,43.68473900897139],[-116.47934903790883,43.6861478532139]]]}"
00000000000000000181,104.0,145.05094130675525,37.0,8323.266888150609,327.0,-61.03211517165005,388.03211517165,4.018826135105205,205.77519379844958,212.9612403100775,-2.812846068660022,317.719822812846,40.01661129568107,7.049833887043189,38.25138427464009,117.32558139534883,36.049833887043185,41.073089700996675,107.32558139534882,0,386,Culex tarsalis,2019.0400390625,"{""type"":""Polygon"",""coordinates"":[[[-116.3050516959317,43.68614785321391],[-116.31243434303859,43.68439283680877],[-116.31693685039954,43.6798124858522],[-116.31680361057963,43.67419352215392],[-116.31208771329119,43.66972732757188],[-116.30462865488182,43.66815532493541],[-116.29733451795799,43.670090376467776],[-116.29304915655577,43.67477807545472],[-116.29344430269502,43.68039059418427],[-116.29836697044432,43.68473900897139],[-116.3050516959317,43.68614785321391]]]}"
00000000000000000185,104.0,148.0,37.0,8344.826519337015,328.0,-63.0,391.0,3.0,204.22099447513816,213.0,-4.0,304.8983425414365,37.99668508287293,7.0,36.77900552486188,111.77569060773483,36.0,41.0,102.55801104972377,0,390,Culex tarsalis,2018.88888888889,"{""type"":""Polygon"",""coordinates"":[[[-116.42954979734395,43.70274908643589],[-116.43693448837435,43.7009940698929],[-116.44143824175073,43.69641371871692],[-116.44130496440982,43.6907947550266],[-116.4365877616626,43.68632856066865],[-116.42912663923944,43.68475655815694],[-116.42183048389782,43.68669160953912],[-116.41754393612015,43.691379308312335],[-116.41793919099071,43.69699182706548],[-116.42286322113382,43.70134024208036],[-116.42954979734395,43.70274908643589]]]}"
00000000000000000199,218.39339339339338,129.78828828828827,46.39489489489489,5220.262762762763,350.4474474474474,74.26576576576575,276.1816816816817,263.07957957957956,147.87087087087087,279.84234234234236,147.87087087087087,979.7777777777778,230.515015015015,19.39339339339339,79.0015015015015,496.74774774774767,65.78678678678678,401.9804804804804,65.78678678678678,0,410,Culex tarsalis,1993.0,"{""type"":""Polygon"",""coordinates"":[[[-100.16985250235149,25.467647729261667],[-100.17576583383277,25.46589283196387],[-100.17937260365866,25.46131267060278],[-100.17926631951535,25.455693700035972],[-100.17548888200585,25.451227311818155],[-100.16951361016866,25.44965520137432],[-100.16367048051067,25.451590382677235],[-100.16023797036212,25.456278266346516],[-100.16055493487144,25.461890764672983],[-100.16449820561597,25.46623898267094],[-100.16985250235149,25.467647729261667]]]}"
000000000000000001a2,170.45429362880887,126.78531855955674,39.0,7158.529085872575,325.5013850415512,5.393351800554017,320.1080332409972,91.48476454293628,222.80747922437678,260.1260387811634,75.59972299168975,1432.7673130193905,156.207756232687,80.97783933518006,18.0,438.461218836565,275.393351800554,332.6080332409972,414.4681440443213,0,419,Culex tarsalis,2020.28571428571,"{""type"":""Polygon"",""coordinates"":[[[-87.41275233023447,32.92104851739962],[-87.41911230846479,32.91929357752811],[-87.42299136534302,32.91471334839532],[-87.42287688496698,32.90909438028041],[-87.41881417232393,32.904628061278586],[-87.41238785846731,32.90305598937244],[-87.40610365091847,32.90499112428663],[-87.40241188877341,32.90967894194083],[-87.40275261687296,32.91529144756374],[-87.40699360590132,32.91963973590431],[-87.41275233023447,32.92104851739962]]]}"
000000000000000001a4,103.91602209944755,146.7060773480663,37.0,8323.963535911602,325.9160220994475,-62.096132596685095,388.0121546961326,3.903867403314917,204.90386740331488,212.90386740331493,-3.096132596685083,308.34806629834253,38.78895027624309,7.0,37.80110497237569,112.99116022099446,36.0,41.0,103.20220994475139,0,421,Culex tarsalis,2018.67857142857,"{""type"":""Polygon"",""coordinates"":[[[-116.37145216971855,43.6861478532139],[-116.37883481682546,43.68439283680877],[-116.38333732418643,43.6798124858522],[-116.38320408436648,43.67419352215392],[-116.37848818707805,43.66972732757187],[-116.37102912866871,43.66815532493541],[-116.36373499174488,43.67009037646777],[-116.35944963034261,43.67477807545472],[-116.35984477648188,43.68039059418426],[-116.3647674442312,43.68473900897139],[-116.37145216971855,43.6861478532139]]]}"
000000000000000001bc,225.0,178.04463040446305,47.0,7323.025104602511,419.4253835425384,43.163179916318,376.2622036262204,133.0,250.85216178521617,319.0,133.0,74.1534170153417,11.411436541143654,0.0,55.78103207810321,30.430962343096237,3.0,21.0,30.430962343096237,0,445,Culex tarsalis,2011.82222222222,"{""type"":""Polygon"",""coordinates"":[[[-115.466749616086,32.672052314575204],[-115.47309181048068,32.67029737623341],[-115.47696002572035,32.66571714953568],[-115.47684587148771,32.66009818133261],[-115.47279451750525,32.65563185984384],[-115.46638616282512,32.654059786553056],[-115.46011951769765,32.65599492313397],[-115.45643807803158,32.66068274316012],[-115.45677785974077,32.66629524852092],[-115.46100699456957,32.67064353433405],[-115.466749616086,32.672052314575204]]]}"
000000000000000001c0,200.18987341772151,173.0,67.0,2536.9731012658226,322.8955696202532,65.74208860759494,257.1534810126582,222.6740506329114,177.74208860759492,227.41613924050628,164.4477848101266,417.33069620253167,78.0,4.552215189873418,78.22151898734177,206.22151898734174,19.330696202531644,141.5522151898734,23.167721518987342,0,449,Culex tarsalis,1995.0,"{""type"":""Polygon"",""coordinates"":[[[-99.5058522235839,20.67024805619401],[-99.5115582754592,20.668493183522052],[-99.5150386901304,20.6639130613634],[-99.51493621893586,20.65829408937997],[-99.51129116941965,20.6538276611242],[-99.50552520139138,20.65225552838755],[-99.49988675232048,20.65419073652482],[-99.49657455500649,20.658878658380214],[-99.49688050106242,20.664491152484423],[-99.50068561373786,20.66883932979304],[-99.5058522235839,20.67024805619401]]]}"
000000000000000001c5,104.56194690265487,148.0,37.0,8395.37389380531,328.7245575221239,-63.34845132743363,392.0730088495576,2.6515486725663715,205.5033185840708,214.0,-3.7522123893805315,291.65265486725673,36.012168141592916,7.0,36.25221238938054,106.96570796460179,35.001106194690266,40.0,98.26438053097344,0,454,Culex tarsalis,2018.40816326531,"{""type"":""Polygon"",""coordinates"":[[[-116.50424865819124,43.68614785321391],[-116.51163130529812,43.684392836808776],[-116.51613381265908,43.6798124858522],[-116.51600057283916,43.67419352215392],[-116.51128467555073,43.66972732757188],[-116.50382561714136,43.66815532493541],[-116.49653148021753,43.670090376467776],[-116.4922461188153,43.674778075454725],[-116.49264126495457,43.68039059418427],[-116.49756393270386,43.68473900897139],[-116.50424865819124,43.68614785321391]]]}"
000000000000000001cd,104.0,146.86459489456158,37.0,8322.678135405105,326.0,-62.37846836847947,388.3784683684794,3.6215316315205333,204.6215316315205,212.62153163152053,-3.3784683684794667,310.0610432852386,39.0,7.0,38.10987791342952,114.20754716981133,36.0,41.0,104.20754716981133,0,462,Culex tarsalis,2018.61290322581,"{""type"":""Polygon"",""coordinates"":[[[-116.37145216971855,43.69445069937542],[-116.37883583884279,43.69269568290135],[-116.38333896924534,43.68811533183507],[-116.38320571066392,43.68249636814077],[-116.37848916061057,43.67803017367078],[-116.3710290701382,43.676458171096705],[-116.36373392395059,43.67839322255396],[-116.35944796932836,43.683080921434026],[-116.35984316983622,43.68869344017537],[-116.36476651881951,43.69304185507639],[-116.37145216971855,43.69445069937542]]]}"
000000000000000001d0,161.41612483745124,156.14694408322495,44.84135240572172,6782.937581274383,363.0169050715215,17.110533159947984,345.9063719115735,91.37971391417425,249.30559167750326,249.30559167750326,78.46423927178152,480.3836150845254,87.63719115734722,0.005201560468140442,81.49544863459039,243.97139141742522,5.005201560468141,5.005201560468141,239.20806241872566,0,465,Culex tarsalis,2021.66666666667,"{""type"":""Polygon"",""coordinates"":[[[-119.7329499579598,37.09594876520412],[-119.73964316123555,37.09419379828829],[-119.74372536397655,37.0896135261061],[-119.7436047729654,37.08399455955056],[-119.73932922702674,37.07952828451553],[-119.73256640185551,37.07795623708814],[-119.72595311725014,37.07989134253661],[-119.72206793737311,37.084579118257025],[-119.72242639899403,37.090191628512805],[-119.7268895067294,37.094539961536164],[-119.7329499579598,37.09594876520412]]]}"
000000000000000001d1,104.0,148.0,37.0,8390.418784530388,327.9425414364641,-63.99668508287293,391.93922651933707,2.0033149171270717,205.12486187845303,213.38453038674035,-4.0,301.7635359116023,37.344751381215474,7.0,36.348066298342545,110.46187845303868,36.0,40.8718232044199,101.77458563535913,0,466,Culex tarsalis,2018.84905660377,"{""type"":""Polygon"",""coordinates"":[[[-116.47934903790883,43.71104747349635],[-116.48673475128324,43.70929245688443],[-116.49123912790036,43.704712105598716],[-116.49110583179191,43.69909314191238],[-116.48638797607109,43.69462694766649],[-116.47892582125513,43.69305494521718],[-116.47162865632721,43.69498999652426],[-116.46734151513992,43.69967769519059],[-116.46773682439637,43.70529021395553],[-116.4726615359912,43.709638629084296],[-116.47934903790883,43.71104747349635]]]}"
000000000000000001d2,103.37777777777777,143.80777777777777,37.0,8238.37888888889,322.69444444444446,-60.0,382.69444444444446,5.0,203.88666666666666,210.98444444444445,-2.1133333333333333,281.6588888888889,34.32888888888889,7.0,34.44222222222222,98.42777777777778,35.0,41.0,87.75555555555556,0,467,Culex tarsalis,2019.11320754717,"{""type"":""Polygon"",""coordinates"":[[[-116.3382497032746,43.511850511236815],[-116.34561099643646,43.510095496274396],[-116.35010048601029,43.505515147614204],[-116.34996763818225,43.49989618383256],[-116.34526537971183,43.4954299869052],[-116.3378278851571,43.49385798296306],[-116.33055483572141,43.4957930360671],[-116.32628186900867,43.50048073729094],[-116.32667587916501,43.50609325577354],[-116.33158431326176,43.51044166817713],[-116.3382497032746,43.511850511236815]]]}"
000000000000000001d7,103.61461794019934,147.0,37.0,8330.087486157254,326.48283499446285,-62.84717607973421,389.3300110741971,3.15282392026578,204.15282392026575,212.15282392026575,-3.8471760797342194,313.20155038759685,39.38538205980066,7.0,38.00442967884828,115.66666666666667,36.0,41.0,105.7641196013289,0,472,Culex tarsalis,2018.63865546218,"{""type"":""Polygon"",""coordinates"":[[[-116.37145216971855,43.70274908643589],[-116.37883686074895,43.70099406989289],[-116.38334061412536,43.69641371871691],[-116.38320733678445,43.6907947550266],[-116.3784901340372,43.68632856066864],[-116.37102901161407,43.68475655815694],[-116.36373285627245,43.68669160953912],[-116.35944630849475,43.691379308312335],[-116.35984156336534,43.696991827065474],[-116.36476559350845,43.70134024208035],[-116.37145216971855,43.70274908643589]]]}"
000000000000000001d8,120.77179487179487,131.83974358974362,31.0,10061.95512820513,327.78846153846155,-93.66538461538462,421.45384615384614,222.9294871794872,-14.36923076923077,247.22564102564104,-14.36923076923077,856.8666666666667,135.45641025641027,19.405128205128207,51.91025641025642,355.45641025641027,68.40512820512821,325.5269230769231,68.40512820512821,0,473,Culex tarsalis,2021.86842105263,"{""type"":""Polygon"",""coordinates"":[[[-96.59255205952768,39.22075054908056],[-96.59944319149382,39.21899556724132],[-96.60364605826949,39.21441527130443],[-96.60352183725296,39.20879630560999],[-96.59911987290728,39.20433005483587],[-96.59215716777092,39.202758020915574],[-96.58534841895248,39.204693110105175],[-96.58134835303203,39.20938086268639],[-96.58171734755376,39.21499337549799],[-96.58631238883166,39.21934173317742],[-96.59255205952768,39.22075054908056]]]}"
000000000000000001da,183.18028169014082,164.03521126760566,47.199999999999996,6749.447887323944,357.95633802816906,15.315492957746478,342.64084507042253,263.98591549295776,215.956338028169,270.6760563380282,99.61126760563381,381.930985915493,87.01408450704226,4.0,75.28873239436619,202.76760563380282,21.97042253521127,169.57323943661973,84.17887323943663,0,475,Culex tarsalis,2021.27272727273,"{""type"":""Polygon"",""coordinates"":[[[-110.83534889793495,31.9084490955768],[-110.8416379048284,31.906694161873766],[-110.84547369517512,31.90211394256018],[-110.84536051641224,31.89649497408979],[-110.84134313364805,31.892028645059515],[-110.83498849079518,31.890456567569892],[-110.82877437089317,31.892391709205047],[-110.82512380346488,31.897079536423984],[-110.8254607547808,31.902692040989947],[-110.82965443636753,31.90704031913879],[-110.83534889793495,31.9084490955768]]]}"
000000000000000001e3,105.09734513274334,140.15597345132744,36.0,8341.087389380533,326.36393805309734,-56.62942477876107,382.9933628318584,6.675884955752212,208.34955752212392,214.7146017699115,-0.9557522123893805,325.3075221238938,41.12610619469027,8.0,37.242256637168154,118.64933628318583,37.00221238938054,43.0,108.85840707964601,0,484,Culex tarsalis,2019.33333333333,"{""type"":""Polygon"",""coordinates"":[[[-116.19715036864041,43.61974737942704],[-116.20452485808791,43.61799236357251],[-116.20902239238004,43.61341201349234],[-116.20888930231138,43.60779304976224],[-116.20417861533986,43.603326854285115],[-116.19672779477641,43.60175485115035],[-116.18944171371662,43.603689903282536],[-116.18516108734818,43.608377603123174],[-116.18555579952006,43.61399012175848],[-116.19047302971403,43.61833853563594],[-116.19715036864041,43.61974737942704]]]}"
000000000000000001e4,103.55183946488293,143.85953177257525,37.0,8234.768115942028,322.30323299888516,-60.331103678929765,382.634336677815,4.528428093645484,203.55183946488296,211.0011148272018,-2.471571906354515,286.8394648829431,35.0,7.0,35.42809364548495,100.7257525083612,35.0,41.0,89.86287625418059,0,485,Culex tarsalis,2019.40909090909,"{""type"":""Polygon"",""coordinates"":[[[-116.3382497032746,43.54504851857972],[-116.34561504889203,43.54329350334315],[-116.35010700892396,43.5387131542466],[-116.34997408670674,43.533094190480796],[-116.34526923992256,43.528627993999095],[-116.33782765307436,43.527055990305065],[-116.33055060174804,43.52899104311045],[-116.32627528282686,43.533678743909235],[-116.3266695085663,43.53929126243875],[-116.33158064386251,43.54363967529527],[-116.3382497032746,43.54504851857972]]]}"
000000000000000001e5,106.0,139.2466814159292,36.0,8348.945796460179,327.2433628318584,-55.42588495575222,382.6692477876107,7.512168141592921,209.5741150442478,215.820796460177,0.0,323.12168141592923,40.630530973451336,8.0,37.32190265486726,117.4070796460177,37.0,43.0,107.39269911504427,0,486,Culex tarsalis,2019.55555555556,"{""type"":""Polygon"",""coordinates"":[[[-116.18054913541846,43.60315060530612],[-116.18792159022327,43.60139558958902],[-116.19241788415712,43.596815239727604],[-116.19228483143823,43.59119627598957],[-116.18757544399806,43.58673008028903],[-116.18012667807763,43.58515807702988],[-116.17284260627183,43.58709312931178],[-116.1685631608919,43.59178082936551],[-116.1689577648254,43.59739334797729],[-116.17387363881117,43.6017417616277],[-116.18054913541846,43.60315060530612]]]}"
000000000000000001e8,104.12375690607735,140.82320441988952,36.271823204419896,8282.985635359115,323.82209944751384,-57.973480662983434,381.79558011049727,5.577900552486188,205.58342541436465,212.3060773480663,-1.8707182320441988,311.2651933701657,38.874033149171275,8.0,36.597790055248616,112.26519337016575,37.0,42.0,102.2707182320442,0,489,Culex tarsalis,2019.21428571429,"{""type"":""Polygon"",""coordinates"":[[[-116.26355084242729,43.60315060530611],[-116.27092329723213,43.60139558958901],[-116.27541959116596,43.596815239727604],[-116.27528653844708,43.59119627598957],[-116.27057715100689,43.58673008028902],[-116.26312838508647,43.58515807702988],[-116.25584431328066,43.58709312931178],[-116.25156486790078,43.591780829365504],[-116.2519594718342,43.59739334797729],[-116.25687534582,43.60174176162769],[-116.26355084242729,43.60315060530611]]]}"
000000000000000001e9,184.36440677966098,164.28813559322032,47.27824858757061,6765.50988700565,358.86581920903956,16.06638418079096,342.7994350282486,265.364406779661,216.86581920903953,271.57627118644064,100.32344632768358,376.96610169491515,85.63559322033898,4.0,74.50423728813558,200.02401129943502,21.711864406779657,167.02401129943502,83.34180790960451,0,490,Culex tarsalis,2020.800048828125,"{""type"":""Polygon"",""coordinates"":[[[-110.83534889793495,31.916747482637263],[-110.84163847205555,31.91499254888423],[-110.8454746082027,31.910412329491063],[-110.84536141903632,31.90479336102356],[-110.8413436739804,31.900327032074568],[-110.83498845830935,31.89875495463019],[-110.82877377824383,31.900690096210884],[-110.82512288157334,31.90537792335229],[-110.82545986307403,31.910990427926823],[-110.82965392275756,31.915338706158277],[-110.83534889793495,31.916747482637263]]]}"
000000000000000001f1,92.484700122399,146.29987760097916,35.0,8927.98041615667,318.1028151774786,-91.5483476132191,409.6511627906976,79.85434516523868,210.97307221542223,210.97307221542223,-19.52141982864137,329.58017135862906,37.118727050183594,21.118727050183594,19.64871481028152,106.74296205630357,67.3671970624235,67.3671970624235,69.84577723378213,0,498,Culex tarsalis,2022.14285714286,"{""type"":""Polygon"",""coordinates"":[[[-112.4289468915165,40.20845035062092],[-112.43593740675628,40.206695361535196],[-112.4402008606823,40.20211505406364],[-112.4400748166682,40.19649608878749],[-112.43560937562656,40.192029849793805],[-112.42854630797362,40.190457822432144],[-112.42163941382964,40.192392903726955],[-112.41758166174851,40.19708064507237],[-112.41795594468557,40.202693159124834],[-112.42261723174737,40.20704152877664],[-112.4289468915165,40.20845035062092]]]}"
000000000000000001f5,103.64079822616407,145.94567627494456,37.0,8307.190687361419,326.05099778270505,-62.0,388.05099778270505,3.807095343680709,204.64079822616404,211.92350332594233,-3.0,311.40687361419066,39.0,7.0,37.593126385809306,114.40687361419067,36.0,41.0,104.40687361419067,0,502,Culex tarsalis,2017.36363636364,"{""type"":""Polygon"",""coordinates"":[[[-116.34654809033506,43.67784946615345],[-116.35392971641106,43.67609444981719],[-116.35843160133172,43.671514098970256],[-116.3582983802551,43.665895135267995],[-116.35358313510157,43.66142894057397],[-116.34612510775924,43.65985693787518],[-116.33883197912516,43.661791989482566],[-116.33454721037032,43.66647968857631],[-116.3349423021934,43.67209220729407],[-116.33986428936622,43.6764406219674],[-116.34654809033506,43.67784946615345]]]}"
000000000000000001f6,104.73888888888888,147.0,38.0,8263.335555555555,324.22888888888883,-61.193333333333335,385.4222222222222,5.0,204.05,212.45555555555555,-2.0,266.1377777777778,32.0,7.0,32.10777777777778,91.40666666666667,34.69111111111111,40.0,81.33888888888887,0,503,Culex tarsalis,2018.33333333333,"{""type"":""Polygon"",""coordinates"":[[[-116.45445387672741,43.520148898297265],[-116.46181618221732,43.518393883266356],[-116.46630628892666,43.51381353449714],[-116.46617342251581,43.50819457071945],[-116.46147051746887,43.50372837390344],[-116.4540320006342,43.50215637002329],[-116.44675795150185,43.504091423052714],[-116.4424843971931,43.50877912417035],[-116.44287846120349,43.51439164266467],[-116.44778757007631,43.51874005518143],[-116.45445387672741,43.520148898297265]]]}"
000000000000000001f8,103.2707182320442,147.0,37.0,8328.714917127072,326.5635359116022,-63.072928176795585,389.6364640883979,2.92707182320442,203.92707182320444,211.92707182320441,-4.07292817679558,315.1878453038674,39.62541436464088,7.0,37.83756906077349,116.49171270718233,36.0,41.0,106.86298342541438,0,505,Culex tarsalis,2018.11594202899,"{""type"":""Polygon"",""coordinates"":[[[-116.3797550158801,43.71104747349635],[-116.38714072925455,43.70929245688443],[-116.39164510587166,43.704712105598716],[-116.3915118097632,43.69909314191238],[-116.38679395404239,43.694626947666485],[-116.3793317992264,43.69305494521718],[-116.37203463429847,43.69498999652426],[-116.36774749311117,43.69967769519059],[-116.36814280236766,43.70529021395553],[-116.37306751396247,43.709638629084296],[-116.3797550158801,43.71104747349635]]]}"
